event_path,server name,event_Message,timestamp,event_Timewirtten,event_Id,event_timeCreated,machine_processor_count,event_provider,ip_address,time
System,TMWCDDPN029,The access history in hive ~??~c:~users~administrator~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:31Z,16,2019-12-26T11:38:31.866Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:56.635Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~hpe-user~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:31Z,16,2019-12-26T11:38:31.616Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:56.573Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~d061902dadmin~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:31Z,16,2019-12-26T11:38:31.303Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:56.51Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~f310834hpo~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:31Z,16,2019-12-26T11:38:31.069Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:56.448Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~b304418hpo~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:30Z,16,2019-12-26T11:38:30.787Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:56.385Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~d303622hpo~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:30Z,16,2019-12-26T11:38:30.475Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:56.323Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~e084177hpo~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:30Z,16,2019-12-26T11:38:30.115Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:56.26Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~e086081~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:29Z,16,2019-12-26T11:38:29.756Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:56.198Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~e082658~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:29Z,16,2019-12-26T11:38:29.178Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:56.119Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~d077981~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:28Z,16,2019-12-26T11:38:28.959Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:56.057Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~e152278hpo~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:28Z,16,2019-12-26T11:38:28.694Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:55.994Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~a107219~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:28Z,16,2019-12-26T11:38:28.412Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:55.916Z
System,TMWCDDPN029,The access history in hive ~SystemRoot~System32~Config~RegBack~SAM was cleared updating 79 keys and creating 8 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:20Z,16,2019-12-26T11:38:20.396Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:55.791Z
System,TMWCDDPN029,The access history in hive ~SystemRoot~System32~Config~RegBack~DEFAULT was cleared updating 257 keys and creating 47 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:20Z,16,2019-12-26T11:38:20.365Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:55.729Z
System,TMWCDDPN029,The access history in hive ~SystemRoot~System32~Config~RegBack~SYSTEM was cleared updating 11858 keys and creating 1370 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:20Z,16,2019-12-26T11:38:20.318Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:55.666Z
System,TMWCDDPN029,The access history in hive ~SystemRoot~System32~Config~RegBack~SOFTWARE was cleared updating 91615 keys and creating 12905 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:19Z,16,2019-12-26T11:38:19.974Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:55.604Z
System,TMWCDDPN029,The access history in hive ~SystemRoot~System32~Config~RegBack~SECURITY was cleared updating 71 keys and creating 5 modified pages.,2019-12-26T11:56:55.298Z,2019-12-26T05:38:18Z,16,2019-12-26T11:38:18.826Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-26T11:56:55.526Z
System,TMWCDDPN043,The access history in hive ~??~C:~windows~AppCompat~Programs~Amcache.hve was cleared updating 23 keys and creating 9 modified pages.,2019-12-26T11:42:30.291Z,2019-12-26T05:34:24Z,16,2019-12-26T11:34:24.995Z,24,Microsoft-Windows-Kernel-General,20.250.144.47,2019-12-26T11:42:30.538Z
System,TMWCDDPN046,The access history in hive ~??~C:~windows~AppCompat~Programs~Amcache.hve was cleared updating 30 keys and creating 15 modified pages.,2019-12-26T11:13:24.794Z,2019-12-26T04:58:21Z,16,2019-12-26T10:58:21.624Z,24,Microsoft-Windows-Kernel-General,20.250.144.43,2019-12-26T11:13:24.532Z
System,MCHTNDN007,The access history in hive ~??~C:~Users~f313153hpo~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-26T11:12:08.553Z,2019-12-26T11:00:19Z,16,2019-12-26T11:00:19.909Z,4,Microsoft-Windows-Kernel-General,20.192.194.43,2019-12-26T11:12:08.142Z
System,MCHTNDN007,The access history in hive ~??~C:~Users~f310834hpo~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-26T11:12:08.302Z,2019-12-26T11:00:19Z,16,2019-12-26T11:00:19.596Z,4,Microsoft-Windows-Kernel-General,20.192.194.43,2019-12-26T11:12:07.892Z
System,MCHTNDN007,The access history in hive ~??~C:~Users~e104003hpo~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-26T11:12:07.961Z,2019-12-26T11:00:19Z,16,2019-12-26T11:00:19.284Z,4,Microsoft-Windows-Kernel-General,20.192.194.43,2019-12-26T11:12:07.642Z
System,MCHTNDN007,The access history in hive ~??~C:~Users~g309071hpo~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-26T11:12:07.961Z,2019-12-26T11:00:18Z,16,2019-12-26T11:00:18.737Z,4,Microsoft-Windows-Kernel-General,20.192.194.43,2019-12-26T11:12:07.392Z
System,MCHTNDN007,The access history in hive ~??~C:~Users~e305247hpo~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-26T11:12:07.538Z,2019-12-26T11:00:18Z,16,2019-12-26T11:00:18.612Z,4,Microsoft-Windows-Kernel-General,20.192.194.43,2019-12-26T11:12:07.127Z
System,MCHTNDN007,The access history in hive ~??~C:~Users~c044562hpe~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-26T11:12:07.039Z,2019-12-26T11:00:18Z,16,2019-12-26T11:00:18.425Z,4,Microsoft-Windows-Kernel-General,20.192.194.43,2019-12-26T11:12:06.877Z
System,MCHTNDN007,The access history in hive ~??~C:~Users~b103188hpe~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-26T11:12:07.039Z,2019-12-26T11:00:18Z,16,2019-12-26T11:00:18.315Z,4,Microsoft-Windows-Kernel-General,20.192.194.43,2019-12-26T11:12:06.627Z
System,MCHTNDN007,The access history in hive ~??~C:~Users~e152278hpo~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-26T11:12:06.784Z,2019-12-26T11:00:18Z,16,2019-12-26T11:00:18.221Z,4,Microsoft-Windows-Kernel-General,20.192.194.43,2019-12-26T11:12:06.361Z
System,JTKTTMCC01,The mfevtp MMS Service entered the running state.,2019-12-26T06:03:25.586Z,2019-12-26T00:02:18Z,1,2019-12-26T06:02:18Z,2,McAfee Service Controller,120.5.20.14,2019-12-26T06:03:25.983Z
System,JTKTTMCC01,The mfevtp MMS Service entered the running state.,2019-12-26T06:03:25.586Z,2019-12-26T00:02:18Z,1,2019-12-26T06:02:18Z,2,McAfee Service Controller,120.5.20.14,2019-12-26T06:03:25.89Z
System,JTKTTMCC01,The mfevtp MMS Service entered the running state.,2019-12-26T06:03:25.586Z,2019-12-26T00:02:09Z,1,2019-12-26T06:02:09Z,2,McAfee Service Controller,120.5.20.14,2019-12-26T06:03:25.779Z
System,JTKTTMCC01,The mfevtp MMS Service entered the running state.,2019-12-26T06:03:25.586Z,2019-12-26T00:02:09Z,1,2019-12-26T06:02:09Z,2,McAfee Service Controller,120.5.20.14,2019-12-26T06:03:25.686Z
System,JTKTTMCC01,The mfevtp MMS Service entered the running state.,2019-12-26T06:03:25.586Z,2019-12-26T00:02:01Z,1,2019-12-26T06:02:01Z,2,McAfee Service Controller,120.5.20.14,2019-12-26T06:03:25.58Z
System,JTKTTMCC01,The mfevtp MMS Service entered the running state.,2019-12-26T06:03:25.586Z,2019-12-26T00:02:01Z,1,2019-12-26T06:02:01Z,2,McAfee Service Controller,120.5.20.14,2019-12-26T06:03:25.473Z
System,JTKTTMCC01,The mfevtp MMS Service entered the running state.,2019-12-26T06:03:25.586Z,2019-12-26T00:01:40Z,1,2019-12-26T06:01:40Z,2,McAfee Service Controller,120.5.20.14,2019-12-26T06:03:25.362Z
System,JTKTTMCC01,The mfevtp MMS Service entered the running state.,2019-12-26T06:03:25.586Z,2019-12-26T00:01:02Z,1,2019-12-26T06:01:02Z,2,McAfee Service Controller,120.5.20.14,2019-12-26T06:03:25.254Z
System,JTKTTMCC01,The mfevtp MMS Service entered the running state.,2019-12-26T06:03:25.586Z,2019-12-26T00:01:02Z,1,2019-12-26T06:01:02Z,2,McAfee Service Controller,120.5.20.14,2019-12-26T06:03:25.149Z
System,PTMTACDPA576,Service stopped.,2019-12-26T05:59:18.211Z,2019-12-25T23:43:14Z,4,2019-12-26T05:43:14.382Z,4,Virtual Disk Service,20.251.12.155,2019-12-26T05:59:18.37Z
System,PTMTACDPW036,Service stopped.,2019-12-26T05:57:23.134Z,2019-12-25T23:56:40Z,4,2019-12-26T05:56:40.603Z,2,Virtual Disk Service,20.251.8.37,2019-12-26T05:57:23.041Z
System,PTMTACDPN028,Service stopped.,2019-12-26T05:57:22.142Z,2019-12-25T23:43:15Z,4,2019-12-26T05:43:15Z,1,Virtual Disk Service,32.72.251.141,2019-12-26T05:57:21.923Z
System,PTMTACDPA575,Service stopped.,2019-12-26T05:48:33.167Z,2019-12-25T23:38:20Z,4,2019-12-26T05:38:20.012Z,4,Virtual Disk Service,20.251.12.154,2019-12-26T05:48:32.888Z
System,PTMTACDPA572,Service stopped.,2019-12-26T05:41:11.511Z,2019-12-25T23:35:44Z,4,2019-12-26T05:35:44.388Z,4,Virtual Disk Service,20.251.12.151,2019-12-26T05:41:11.272Z
System,PTMTACDPA573,Service stopped.,2019-12-26T05:38:06.186Z,2019-12-25T23:33:04Z,4,2019-12-26T05:33:04.69Z,4,Virtual Disk Service,20.251.12.32,2019-12-26T05:38:06.433Z
System,PTMTACDPA604,Service stopped.,2019-12-26T05:25:14.4Z,2019-12-25T23:21:07Z,4,2019-12-26T05:21:07.261Z,2,Virtual Disk Service,20.251.12.107,2019-12-26T05:25:13.527Z
System,MCHTNDN000,The system time has changed to ‎2019‎-‎12‎-‎26T04:48:26.164000000Z from ‎2019‎-‎12‎-‎26T04:47:08.247173000Z.,2019-12-26T05:00:30.297Z,2019-12-26T04:48:26Z,1,2019-12-26T04:48:26.164Z,1,Microsoft-Windows-Kernel-General,20.192.194.100,2019-12-26T05:00:28.907Z
System,TMWCDDDD125,Service stopped.,2019-12-26T04:02:33.984Z,2019-12-25T22:01:56Z,4,2019-12-26T04:01:56.937Z,2,Virtual Disk Service,20.251.40.55,2019-12-26T04:02:33.156Z
System,TMWCDDPN046,The access history in hive ~SystemRoot~System32~config~DRIVERS was cleared updating 769 keys and creating 76 modified pages.,2019-12-26T03:58:38.313Z,2019-12-25T21:47:06Z,16,2019-12-26T03:47:06.303Z,24,Microsoft-Windows-Kernel-General,20.250.144.43,2019-12-26T03:58:38.019Z
System,PTMTACDPA636,Service stopped.,2019-12-26T01:07:57.024Z,2019-12-25T18:51:53Z,4,2019-12-26T00:51:53.998Z,4,Virtual Disk Service,20.251.12.16,2019-12-26T01:07:56.609Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:45:45.646Z,2019-12-25T19:36:25Z,4,2019-12-26T00:36:25Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:45:45.934Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:45:45.646Z,2019-12-25T19:34:09Z,4,2019-12-26T00:34:09Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:45:45.794Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:45:45.646Z,2019-12-25T19:31:54Z,4,2019-12-26T00:31:54Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:45:45.653Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:45:45.646Z,2019-12-25T19:29:39Z,4,2019-12-26T00:29:39Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:45:45.513Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:45:45.646Z,2019-12-25T19:26:50Z,4,2019-12-26T00:26:50Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:45:45.356Z
System,PTMTACDPA616,Service stopped.,2019-12-26T00:42:50.204Z,2019-12-25T18:37:51Z,4,2019-12-26T00:37:51.474Z,4,Virtual Disk Service,20.250.16.166,2019-12-26T00:42:49.958Z
System,JTPTMTTT000,Service stopped.,2019-12-26T00:39:54.448Z,2019-12-25T18:22:49Z,4,2019-12-26T00:22:49Z,2,Virtual Disk Service,20.177.129.62,2019-12-26T00:39:53.724Z
System,JTPTMTTT000,Service stopped.,2019-12-26T00:39:54.448Z,2019-12-25T18:22:47Z,4,2019-12-26T00:22:47Z,2,Virtual Disk Service,20.177.129.62,2019-12-26T00:39:53.208Z
System,JTPTMTTT000,Service stopped.,2019-12-26T00:39:54.448Z,2019-12-25T18:22:42Z,4,2019-12-26T00:22:42Z,2,Virtual Disk Service,20.177.129.62,2019-12-26T00:39:52.693Z
System,JTPTMTTT000,Service stopped.,2019-12-26T00:39:53.186Z,2019-12-25T18:22:37Z,4,2019-12-26T00:22:37Z,2,Virtual Disk Service,20.177.129.62,2019-12-26T00:39:52.162Z
System,JTPTMTTT000,Service stopped.,2019-12-26T00:39:52.036Z,2019-12-25T18:22:25Z,4,2019-12-26T00:22:25Z,2,Virtual Disk Service,20.177.129.62,2019-12-26T00:39:51.646Z
System,JTPTMTTT000,Service stopped.,2019-12-26T00:39:51.782Z,2019-12-25T18:22:15Z,4,2019-12-26T00:22:15Z,2,Virtual Disk Service,20.177.129.62,2019-12-26T00:39:51.13Z
System,JTPTMTTT000,The system time has changed to ‎2019‎-‎12‎-‎26T00:34:18.635000000Z from ‎2019‎-‎12‎-‎26T00:32:59.959698600Z.,,,,,,,,
,,,,,,,,,,
,Pledge,,,,offline_data_no,,,,,
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:24:35Z,4,2019-12-26T00:24:35Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:53.485Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:21:57Z,4,2019-12-26T00:21:57Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:53.345Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:20:53Z,4,2019-12-26T00:20:53Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:53.204Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:19:48Z,4,2019-12-26T00:19:48Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:53.063Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:18:11Z,4,2019-12-26T00:18:11Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:52.923Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:18:07Z,4,2019-12-26T00:18:07Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:52.782Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:17:31Z,4,2019-12-26T00:17:31Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:52.641Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:14:37Z,4,2019-12-26T00:14:37Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:52.501Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:14:34Z,4,2019-12-26T00:14:34Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:52.36Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:14:12Z,4,2019-12-26T00:14:12Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:52.22Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:09:55Z,4,2019-12-26T00:09:55Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:52.079Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:09:52Z,4,2019-12-26T00:09:52Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:51.938Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:09:29Z,4,2019-12-26T00:09:29Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:51.798Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:26:53.648Z,2019-12-25T19:07:30Z,4,2019-12-26T00:07:30Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:26:51.657Z
System,PTMTACDPA634,Service stopped.,2019-12-26T00:15:53.39Z,2019-12-25T18:05:16Z,4,2019-12-26T00:05:16.856Z,4,Virtual Disk Service,20.251.12.17,2019-12-26T00:15:52.304Z
System,TMWCDDPN029,Service stopped.,2019-12-26T00:12:02.612Z,2019-12-25T18:01:08Z,4,2019-12-26T00:01:08Z,24,Virtual Disk Service,20.250.144.30,2019-12-26T00:12:02.717Z
System,TMWCDDPN046,Service stopped.,2019-12-26T00:09:59.228Z,2019-12-25T18:01:15Z,4,2019-12-26T00:01:15Z,24,Virtual Disk Service,20.250.144.43,2019-12-26T00:09:59.045Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:07:45.092Z,2019-12-25T19:06:02Z,4,2019-12-26T00:06:02Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:07:45.27Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:07:45.092Z,2019-12-25T19:04:36Z,4,2019-12-26T00:04:36Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:07:45.13Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:07:45.092Z,2019-12-25T19:04:33Z,4,2019-12-26T00:04:33Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:07:44.989Z
System,JTKTUTN000,Service stopped.,2019-12-26T00:07:45.092Z,2019-12-25T19:04:10Z,4,2019-12-26T00:04:10Z,2,Virtual Disk Service,20.63.0.76,2019-12-26T00:07:44.833Z
System,PTMTACDPA635,Service stopped.,2019-12-26T00:06:46.781Z,2019-12-25T18:03:40Z,4,2019-12-26T00:03:40.799Z,4,Virtual Disk Service,20.251.12.18,2019-12-26T00:06:46.073Z
System,TMWCDDPN008,Service stopped.,2019-12-26T00:03:44.955Z,2019-12-25T18:02:03Z,4,2019-12-26T00:02:03Z,1,Virtual Disk Service,32.72.170.40,2019-12-26T00:03:44.161Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~Administrator~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:06Z,16,2019-12-25T23:39:06.344Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:20.162Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~D151949hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:06Z,16,2019-12-25T23:39:06.281Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:20.099Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~f313153hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:06Z,16,2019-12-25T23:39:06.214Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:20.037Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~E162389~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:06Z,16,2019-12-25T23:39:06.151Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.974Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~A107541@local.mtn.loc~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:06Z,16,2019-12-25T23:39:06.095Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.912Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~b304418hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:06Z,16,2019-12-25T23:39:06.026Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.849Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~d303622hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:05Z,16,2019-12-25T23:39:05.961Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.787Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~e104003hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:05Z,16,2019-12-25T23:39:05.895Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.724Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~G310023~NTUSER.DAT was cleared updating 29 keys and creating 12 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:05Z,16,2019-12-25T23:39:05.814Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.662Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~g159846hpe~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:05Z,16,2019-12-25T23:39:05.738Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.599Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~A107219~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:05Z,16,2019-12-25T23:39:05.68Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.537Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~g309071hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:05Z,16,2019-12-25T23:39:05.616Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.474Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~e305247hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:05Z,16,2019-12-25T23:39:05.544Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.412Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~c044562hpe~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:05Z,16,2019-12-25T23:39:05.484Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.349Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~F304324~NTUSER.DAT was cleared updating 29 keys and creating 11 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:05Z,16,2019-12-25T23:39:05.399Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.287Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~E151681hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:05Z,16,2019-12-25T23:39:05.316Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.224Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~e084177hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:05Z,16,2019-12-25T23:39:05.245Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.162Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~D086703~NTUSER.DAT was cleared updating 29 keys and creating 13 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:05Z,16,2019-12-25T23:39:05.163Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.099Z
System,PTMTACDPD178,The access history in hive ~??~C:~Users~E084709~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-25T23:40:19.167Z,2019-12-25T17:39:04Z,16,2019-12-25T23:39:04.961Z,4,Microsoft-Windows-Kernel-General,20.250.16.148,2019-12-25T23:40:19.021Z
System,PTMTACDPN101,The access history in hive ~??~C:~Users~D312927~NTUSER.DAT was cleared updating 2 keys and creating 1 modified pages.,2019-12-25T21:01:56.964Z,2019-12-25T14:47:00Z,16,2019-12-25T20:47:00.811Z,24,Microsoft-Windows-Kernel-General,20.250.128.25,2019-12-25T21:01:55.904Z
